name,ph_seq,ph_dur,ph_num,note_seq,note_dur,note_slur
Skyfall_seg030,SP ae n d AP l ah t dh ax s k ay f ao l AP w eh n ih t k r ah m b ax l z AP w iy l w ih l s t ae n t ao SP,0.1030528 1.7167488 0.0697728 0.0395904 0.3510272 0.1181056 0.1819008 0.0896 0.1044736 0.14656 0.1500032 0.1061376 0.4532224 0.1554176 1.664384 0.1593856 0.4906112 0.119808 0.2999936 0.102528 0.1682816 0.0791936 0.2 0.0436992 0.2760576 0.1896064 0.0703616 2.2119296 0.0291584 0.1593856 0.4802048 0.109376 0.1963648 0.0788992 0.1219968 0.1548288 0.0791552 0.1593728 0.0855552 0.264448 0.109376 0.2243584 0.2756608 0.0789888,1 1 2 2 3 3 2 2 2 2 4 3 3 2 3 4 3 1 1,rest G4-44 G4-13 rest D4+4 C4+44 B3+12 G4-14 rest D4+8 B3-3 B3-38 G4-38 G#4-4 rest C4-17 C4+39 B3+9 A#4-6 rest,0.103 1.717 0.109 0.469 0.376 0.403 0.609 1.824 0.610 0.403 0.491 0.536 0.330 2.070 0.590 0.397 0.479 0.598 0.276 0.079,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
Skyfall_seg031,SP ae t s k ay f ao l AP l eh t dh ih s k ey f ao l SP,0.2564608 0.5841408 0.119808 0.0791552 0.1103104 0.6303232 0.1932544 0.7056896 0.2000128 0.4406272 0.082688 0.1381376 0.0198144 0.0416256 0.088576 0.1093376 0.0728064 0.2980608 0.1414144 2.8481792 0.0791552 2.2208256,1 1 3 2 2 2 3 3 2 2 1,rest C#4-8 rest D4-42 C4+49 rest B3+1 rest C5+15 B4-9 B4+38 B4+36 A#4+16 G4-43 rest,0.256 0.584 0.309 0.440 0.200 0.183 0.906 0.523 0.200 0.271 0.439 0.528 0.230 2.170 2.221,0 0 0 0 1 1 0 0 0 0 0 0 1 1 0
Skyfall_seg032,SP w iy w ih l s t ae n t ao l AP ae t s k ay f ao SP,2.2208256 0.0395776 0.1604352 0.0593664 0.0406272 0.0499968 0.0895744 0.0861696 0.1742592 0.0895744 0.1497856 1.3655296 0.1742848 0.5935104 0.4575488 0.0895488 0.1198336 0.1035776 0.616192 0.194688 3.0552832 0.1248,1 1 2 4 3 2 1 4 2 1 1,rest B4+40 C5-47 A#4+42 B4+47 C5-16 A#4+46 G4-16 rest F4-17 F#4-39 rest F4+36 G4-12 F#4+3 F4+11 G4-16 rest,2.221 0.040 0.220 0.266 0.414 0.550 0.200 0.790 0.594 0.176 0.330 0.264 0.406 0.405 0.135 0.190 2.730 0.125,0 0 0 0 0 0 1 1 0 0 1 1 0 1 0 1 1 0
Skyfall_seg033,SP w ow AP w uw hh ow AP uw uw uw SP,0.1248 0.1648128 3.3104128 0.4104192 0.0658176 0.5460224 0.1088256 3.4991104 0.5000192 0.15936 0.519808 0.5405952 0.1031168,1 1 1 2 2 1 1 1 1 1 1,rest F4-6 G4-33 G#4-37 rest G#4+2 A4-7 A#4-8 rest A#4-36 C5+14 C5-39 F4-43 F#4-40 rest,0.125 0.165 0.600 2.710 0.476 0.655 0.319 3.180 0.500 0.159 0.260 0.259 0.281 0.260 0.103,0 0 0 1 0 0 0 1 0 0 0 1 0 1 0
Skyfall_seg034,SP uw SP,0.1031168 3.751936 0.4979712,1 1 1,rest A4+44 G4-16 G4+4 rest,0.103 0.227 0.390 3.135 0.498,0 0 1 1 0
Someone_Like_You_seg000,SP ay hh er d dh ae t y uw SP,1.477551 0.781824 0.1614866 0.9603884 0.0999292 0.1224488 0.1567888 0.1593748 0.0395836 0.4197912 0.35,1 1 1 3 3 1 1,rest C#4+42 E4+37 rest C#4+43 rest B3+36 A#3-15 rest,1.478 0.292 0.489 0.161 0.979 0.204 0.356 0.420 0.350,0 0 1 0 0 1 0 0 0
Someone_Like_You_seg001,SP AP s eh t ax l d d aw n dh ae t y uw SP,0.35 0.4708336 0.2417232 0.2186932 0.036182 0.1904764 0.0648524 0.1282812 0.0907668 1.248816 0.189584 0.0300808 0.2011688 0.139584 0.0593744 0.319792 1.1406248,1 1 1 2 4 3 3 1 1,rest rest C4+50 E4-18 F4-48 rest D4-49 C4-13 B3+3 A#3-9 rest,0.350 0.471 0.242 0.255 0.273 0.202 1.328 0.140 0.400 0.320 1.141,0 0 0 0 0 1 0 1 0 0 0
Someone_Like_You_seg002,SP f aw n ax g er l ae n y uw SP,1.1406248 0.104988 0.445012 0.0593752 0.1104168 0.1688704 1.0113376 0.1593752 0.2010416 0.0395832 0.119792 0.4 0.95,1 1 2 2 2 3 1 1,rest C#4-11 F4-40 F4+11 C#4+42 C4-36 A#3-8 rest,1.141 0.105 0.504 0.279 1.171 0.360 0.400 0.950,0 0 0 0 0 0 0 0
Someone_Like_You_seg003,SP m ae r iy d AP n aw AP ay hh er d dh ae t y ao r dr iy m z k ey m tr uw SP,0.95 0.2553792 0.2154528 0.0893088 0.2304848 0.108744 0.091256 0.0964976 1.9024608 0.6462912 0.7849584 0.1791648 0.8312512 0.039584 0.0965616 0.1836464 0.119792 0.0593744 0.2197904 0.2197936 0.3127968 0.5892848 0.229168 0.1291664 0.1362816 0.5241344 0.2593744 0.2545872 0.4256224 0.139584,1 1 2 2 2 1 1 2 3 3 3 4 3 1 1,rest B3-15 D#4-17 E4+43 C4-28 C#4+48 C4-38 rest D4+44 E4+43 C#4+38 B3+9 B3+8 A#3-35 F#4-12 C4-4 C4-39 A#3-11 rest,0.950 0.255 0.305 0.339 0.188 1.123 0.780 0.646 0.374 0.590 0.850 0.117 0.363 0.752 1.084 0.634 0.405 0.426 0.140,0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0
Someone_Like_You_seg004,SP AP g eh s sh iy g ey v SP,0.139584 0.8395824 0.1099488 0.1213008 0.1045536 0.1591808 0.0852224 0.1882464 0.2127968 0.139584 0.4197904,1 1 1 3 2 2 1,rest rest A3-12 A#3-37 E4+34 rest D4+43 rest,0.140 0.840 0.110 0.385 0.096 0.178 0.352 0.420,0 0 0 0 0 1 0 0
Someone_Like_You_seg005,SP y uw th ih ng z AP ay d ih d ax n t g ih v t uw y uw SP,0.4197904 0.159376 0.4010432 0.209376 0.2925008 1.6562368 0.2210496 0.548112 0.1727232 0.0649184 0.1152896 0.0370912 0.0629088 0.069792 0.05 0.1320352 0.1887968 0.079168 0.119792 0.1165536 0.2734688 1.8297664 0.4791712,1 1 2 3 1 2 2 4 3 2 1 1,rest A3+12 G#3+39 A#3-42 rest E3+45 A#3+45 A3+34 C4+4 B3-43 C4-10 rest,0.420 0.159 0.610 2.170 0.548 0.238 0.152 0.315 0.388 0.390 1.830 0.479,0 0 0 0 0 0 0 0 0 0 0 0
Someone_Like_You_seg006,SP AP ow f r eh n d SP,0.4791712 0.860416 0.5417568 0.2082432 0.0634144 0.7667904 0.1 0.1395872 0.3323968,1 1 1 2 3 1,rest rest D#4+39 rest D4+2 rest,0.479 0.860 0.542 0.272 1.006 0.332,0 0 0 0 0 0
Someone_Like_You_seg007,SP AP w ay aa r y uw s ow sh ay SP,0.3323968 0.4488544 0.0472864 0.3318752 0.1812512 0.029168 0.1 0.1 0.209376 0.5802048 0.2953376 1.4046624 0.8121184,1 1 1 1 3 2 2 1 1,rest rest F4+18 F4+48 E4+3 F4-40 D#4+39 F4-10 D#4+0 F4-9 D#4-14 C#4+45 rest,0.332 0.449 0.047 0.332 0.310 0.309 0.280 0.596 0.154 0.140 0.210 0.900 0.812,0 0 0 0 0 0 0 1 0 1 1 1 0
Someone_Like_You_seg008,SP ey n t l ay k y uw t uw hh ow l d b ae k SP,0.8121184 0.12472 0.024624 0.0288864 0.0793664 0.331328 0.2697952 0.1093728 0.310416 0.029168 0.0802048 0.2220992 0.3637152 0.0897984 0.072112 0.1351488 0.5550912 0.1020448 0.3204096,1 1 3 3 2 2 4 2 1,rest B3-2 B3+11 B3+35 rest G3+45 G3-43 G#3+50 rest G#3-13 rest,0.812 0.125 0.133 0.360 0.350 0.340 0.302 0.468 0.193 0.657 0.320,0 0 0 0 1 0 0 0 1 0 0
Someone_Like_You_seg009,SP AP ao r hh ay d f r ah m dh ax l ay t AP SP,0.3204096 0.6274368 0.1736064 0.159376 0.2093728 0.9697888 0.1381952 0.1378688 0.0231296 0.1122688 0.0895776 0.0398752 0.07888 0.1093312 0.8734688 0.057824 0.4179136 0.112928,1 1 1 2 4 3 2 2 1 1,rest rest F3+34 G3+36 C#4-47 A#3-7 B3+45 rest C4+4 A#3-44 A3+41 B3+41 rest rest,0.320 0.627 0.174 0.369 0.130 0.170 0.650 0.319 0.242 0.188 0.351 0.580 0.418 0.113,0 0 0 0 0 1 1 1 0 0 0 1 0 0
Someone_Like_You_seg010,SP ay hh ey t t uw t er n ah p SP,0.112928 0.13424 0.1714272 0.0326496 0.0912608 0.0996704 0.0992864 0.1369952 0.1838304 0.0395968 0.14664 0.080272 0.2707488,1 1 1 3 2 2 2 1,rest F#3+14 A#3+22 B3-7 D#4-43 C#4-8 C#4+2 rest,0.113 0.134 0.171 0.224 0.236 0.223 0.227 0.271,0 0 0 0 0 0 0 0
Someone_Like_You_seg011,SP aw t ax v dh ax b l uw ah n ih n v ay dx ih d b ah t ay k uh d ax n t s t ey ax w ey SP,0.2707488 0.1945568 0.0176864 0.0515488 0.0593728 0.1058592 0.0299296 0.1941088 0.0258496 0.3630048 0.2075136 0.0612288 0.0718816 0.1000032 0.0820832 0.2075008 0.0364864 0.0562208 0.0395808 0.1826592 0.159632 0.0326592 0.5240032 0.1875584 0.1311936 0.0395872 0.061456 0.05 0.0697952 0.1197888 0.0819264 0.2040768 0.1165536 0.106816 0.6104192 0.1902464,1 1 1 3 3 1 2 3 2 3 2 2 2 5 1 2 1 1,rest C4+13 C4-42 C4-42 rest C4+15 C4+7 A3-40 B3+14 rest A#3-45 A#3-38 C4-13 A#3+31 B3+14 A#3-50 B3+46 rest,0.271 0.195 0.018 0.217 0.250 0.363 0.269 0.254 0.244 0.278 0.192 0.712 0.171 0.383 0.204 0.223 0.610 0.190,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Someone_Like_You_seg012,SP ay k uh d ax n t f ay d ih t SP,0.1902464 0.10976 0.1510144 0.129184 0.0197952 0.0406272 0.0593728 0.0449024 0.1918336 0.2099712 0.0313024 0.0719936 0.1291648 0.0750272,1 1 1 2 4 2 2 1,rest A3+37 rest B3-44 rest A3+47 A3+33 rest,0.190 0.110 0.151 0.149 0.337 0.241 0.201 0.075,0 0 0 0 0 0 0 0
Someone_Like_You_seg013,SP ay hh ow p t uw s iy m ay f ey s AP dh ae t y uw d b iy r ih m ay SP,0.0750272 0.3460288 0.1142912 0.075072 0.0895808 0.121056 0.0497792 0.2137152 0.1571136 0.0846144 0.0945536 0.1888896 0.2506944 0.139584 0.520832 0.0503424 0.0780032 0.1612352 0.0305984 0.0694016 0.0743616 0.1015936 0.1542528 0.0729536 0.1072576 0.139584 0.1 0.3851392,1 1 1 3 2 2 2 2 2 3 3 2 2 1 1,rest A3+48 A3+40 A3+45 C#4+4 C#4+6 C#4-4 C#4-14 rest B3+5 C4-2 A#3-9 C4-45 A#3-14 rest,0.075 0.346 0.114 0.286 0.263 0.242 0.283 0.390 0.571 0.270 0.245 0.227 0.247 0.100 0.385,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Someone_Like_You_seg014,SP r ih m ay n d ax dh ae t f ao r m iy SP,0.3851392 0.0544448 0.081248 0.1531904 0.1854848 0.011328 0.0630528 0.0963264 0.175328 0.0820864 0.0516992 0.152384 0.0757312 0.0731776 0.1962112 0.6027456 0.1949888,1 1 2 3 2 3 3 1 1,rest A#3+7 A#3+5 C4+8 B3-43 B3-44 D#4-48 rest G3-16 rest,0.385 0.054 0.234 0.260 0.272 0.286 0.148 0.197 0.603 0.195,0 0 0 0 0 0 0 1 0 0
Someone_Like_You_seg015,SP AP ih t ih z ax n t ow v er SP,0.1949888 0.4925184 0.1827648 0.0462592 0.133472 0.1808128 0.0504384 0.1895808 0.0166656 0.7755136 0.1161024 0.2208896 0.0929408,1 1 1 1 2 3 2 1 1,rest rest A#3+49 A#3+10 C4+42 A#3-42 B3+44 B3+42 rest,0.195 0.493 0.183 0.046 0.314 0.257 0.892 0.221 0.093,0 0 0 0 0 0 0 0 0
Someone_Like_You_seg016,SP er SP,0.0929408 0.926848 2.1406272,1 1 1,rest D4-47 rest,0.093 0.927 2.141,0 0 0
Someone_Like_You_seg017,SP b ah t s ah m t ay m z ih t AP SP,0.2730176 0.0281152 0.0697024 0.109376 0.144736 0.0844288 0.0697856 0.2076864 0.313152 0.1395776 0.085152 0.1648512 0.0895808 0.2480512 0.5529984,1 1 3 3 3 2 1 1,rest F4+1 F4+2 F4+45 F4-48 F4-11 rest rest,0.273 0.028 0.324 0.362 0.538 0.254 0.248 0.553,0 0 0 0 0 0 0 0
Someone_Like_You_seg018,SP hh er t s ih n s t eh SP,0.5529984 0.0791616 0.1828096 0.292512 0.20272 0.1136384 0.2291584 0.2395968 0.0756608 1.5941184 0.1395776,1 1 3 4 1 1,rest D#4+3 D#4+6 rest B3-48 G#3+6 B3-40 A#3+7 rest,0.553 0.079 0.128 0.550 0.658 0.182 0.150 1.262 0.140,0 0 0 1 0 0 1 1 0
Someone_Like_You_seg019,SP ay d AP s ah m t ay m z ih l ae s t ih l ow v SP,0.1395776 1.1010432 0.0291648 0.4406272 0.2065792 0.0934208 0.1395904 0.2014592 0.2589376 0.0698112 0.0998208 0.1303808 0.1585088 0.2810752 0.1500032 0.2156352 0.1145664 0.210144 0.4398656 0.0499904 0.1802112,1 1 1 2 3 3 2 3 2 2 1,rest C4+13 C#4+48 D4-46 rest A4+44 A#4+39 A4+41 A#4+12 F4-9 F4+2 rest,0.140 0.270 0.831 0.029 0.647 0.434 0.429 0.289 0.647 0.325 0.490 0.180,0 0 1 0 0 0 0 0 0 0 0 0
Someone_Like_You_seg020,SP b ah t s ah m t ay m z ih t SP,0.1802112 0.0827648 0.0474432 0.139584 0.139584 0.141664 0.0895872 0.209376 0.2697856 0.0697984 0.1348992 0.0859264 0.0291712 0.3603968,1 1 3 3 3 2 1,rest F4-40 E4+47 F4+31 D4-34 C4-7 rest,0.180 0.083 0.327 0.441 0.474 0.115 0.360,0 0 0 0 0 0 0
Someone_Like_You_seg021,SP hh er t s ih n s t eh d SP,0.3603968 0.0796096 0.2857152 0.1346944 0.1560192 0.2345984 0.1697984 0.139584 0.1349184 2.0452864 0.1593856 1.9867136,1 1 3 4 2 1,rest B3-50 B3-49 rest A#3-6 C4-20 A3+46 rest,0.360 0.080 0.300 0.276 0.304 0.375 2.205 1.987,0 0 0 1 0 1 0 0
Someone_Like_You_seg022,SP y uw n ow hh aw dh ah SP,1.9867136 0.11328 0.2350208 0.0993152 0.8552448 0.1601792 0.3700352 0.097536 0.5524608 0.7406208,1 1 2 2 2 1 1,rest C4+16 F4+5 C#4+46 C#4-37 A#3+48 A3-4 A3+49 rest,1.987 0.113 0.334 0.566 0.450 0.290 0.177 0.552 0.741,0 0 0 0 1 0 1 0 0
Someone_Like_You_seg023,SP t ay m f l ay z ow n l iy SP,0.7406208 0.1000064 0.6510336 0.0697984 0.1197952 0.1363584 0.8428032 0.1263744 0.1642496 0.0499968 0.0732544 0.70592 0.260416,1 1 4 2 3 1 1,rest C4+37 F4-2 C#4+3 C#4+2 C#4+7 rest,0.741 0.100 0.977 0.969 0.288 0.706 0.260,0 0 0 0 0 0 0
Someone_Like_You_seg024,SP AP y eh s t er d ey w aa z dh ae t t ay m ax v aw er l ay f SP,0.260416 0.5197824 0.109376 0.1604224 0.1500032 0.151232 0.19456 0.0344064 0.8593792 0.0999936 0.1114624 0.1197952 0.050688 0.26848 0.1100032 0.155328 0.5956992 0.09408 0.1559296 0.1093888 0.385024 0.268928 0.1909504 0.6946688 0.1497472 0.1011328,1 1 1 3 2 2 3 3 2 2 1 2 2 1,rest rest B3+9 E4+18 F4+2 D4-12 C4-49 A#3-38 rest D4+7 D4-15 D4+7 D4-1 D4+15 rest,0.260 0.520 0.109 0.462 0.229 0.959 0.282 0.278 0.255 0.690 0.265 0.385 0.460 0.844 0.101,0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
Someone_Like_You_seg025,SP w iy w er b ao r n ae n d r ey z AP ih n dh ax SP,0.1011328 0.0793216 0.3604224 0.0593792 0.2802048 0.129984 0.4512384 0.0594048 0.146496 0.2336896 0.2198144 0.0593664 0.122048 0.8581632 0.0815232 0.4766464 0.1324416 0.1593856 0.0201856 0.3298176 0.2395904,1 1 2 2 3 4 2 1 3 1 1,rest C4-7 C4-3 A#3+0 A#3-38 A#3-48 F4+15 D#4-1 D4-10 rest C4-41 A3+50 rest,0.101 0.079 0.240 0.180 0.410 0.657 0.352 0.283 0.940 0.477 0.312 0.330 0.240,0 0 0 1 0 0 0 1 0 0 0 0 0
Someone_Like_You_seg026,SP AP s ah m er hh ey z SP,0.2395904 0.3604096 0.2579456 0.1024768 0.1424128 0.548224 0.2014464 0.8881152 0.079168 0.0395904,1 1 1 2 2 2 1,rest rest B3-46 A#3-2 E4-3 F4-2 C#4+48 D4-9 rest,0.240 0.360 0.258 0.245 0.217 0.360 0.173 0.967 0.040,0 0 0 0 0 1 1 0 0
Someone_Like_You_seg027,SP b aw n b ay dh iy s er p r ay z AP ax v aw er g l ao r iy SP,0.0395904 0.085632 0.5456 0.3093888 0.1005696 0.65984 0.0889088 0.3006848 0.1165568 0.0334464 0.2198016 0.1145344 0.745856 0.119808 0.5842304 0.1157632 0.114176 0.2031616 0.0826624 0.125056 0.0447488 0.8301952 0.1155328 0.5438592 0.08608,1 1 3 2 2 3 2 1 2 1 3 2 1 1,rest C#4+42 C#4+39 G3-39 D4-13 C#4-6 D4-50 C4-35 A3+7 rest B3-42 A#3+15 A#3+21 D4-3 C#4+4 C#4+23,0.040 0.086 0.956 0.749 0.417 0.368 0.405 0.160 0.300 0.584 0.230 0.203 0.252 0.946 0.544 0.086,0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0
Someone_Like_You_seg028,SP iy SP,0.08608 0.133696 0.1406336,1 1 1,rest C4-45 rest,0.086 0.134 0.141,0 0 0
Someone_Like_You_seg029,SP d ey z AP ay hh ey t uw t er n ah p SP,0.1406336 0.1161472 0.9536384 0.1197952 0.4068352 0.1035904 0.1453824 0.0556544 0.146624 0.0390016 0.2190336 0.1569152 0.046272 0.132416 0.0843648 0.2167808,1 1 2 1 2 2 2 2 2 1,rest A#3-4 A3+49 A#3-14 rest D3-28 B3+2 D4+7 C4+46 D4+46 rest,0.141 0.116 0.233 0.840 0.407 0.249 0.202 0.258 0.203 0.217 0.217,0 0 0 1 0 0 0 0 0 0 0
Someone_Like_You_seg030,SP aw t ax v dh ax b l uw ah n ih n v ay dx ih d b ah t ay k uh d ax t s t ey ax w ey SP,0.2167808 0.1949952 0.0244992 0.0995072 0.0395904 0.0940032 0.0521728 0.190016 0.0221312 0.3802112 0.2104192 0.0711296 0.059072 0.093312 0.0825344 0.1972992 0.0421632 0.0440832 0.019776 0.1805824 0.1442176 0.0308352 0.5453952 0.1670784 0.132928 0.0652672 0.0451456 0.0698112 0.1748608 0.0271872 0.1969152 0.1010304 0.1474048 0.5921792 0.1189376,1 1 1 3 3 1 2 3 2 3 2 2 2 4 1 2 1 1,rest C4-50 C4-13 C4-50 A#3+44 C4-8 C4-17 A#3+9 B3-8 rest B3-13 A#3-10 B3+45 rest B3+2 A3+49 C4-14 rest,0.217 0.195 0.024 0.233 0.264 0.380 0.282 0.235 0.239 0.244 0.175 0.712 0.198 0.317 0.197 0.248 0.592 0.119,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Someone_Like_You_seg031,SP ay k uh d ax n t f ay d ih t ay hh ow p uw s iy m ay f ey s AP ax n dh ae t y uw b iy r ih m ay n d ax d dh ae t f ao r m iy SP,0.1189376 0.1102208 0.1682304 0.1224064 0.0272512 0.033152 0.0499968 0.0396032 0.1647744 0.1950208 0.0297984 0.1104128 0.0629632 0.367232 0.1270912 0.0729088 0.2198016 0.0406144 0.209984 0.0900224 0.0904704 0.0991104 0.1947776 0.2552192 0.0999936 0.4769792 0.0428288 0.1697792 0.023232 0.1080192 0.118272 0.0258688 0.0652288 0.1547136 0.1546624 0.0652928 0.0616832 0.1891072 0.1734912 0.0500096 0.0232192 0.0778112 0.0198016 0.1332224 0.0666752 0.02176 0.1741568 0.104192 0.0198016 0.1598976 0.3796864 0.260416,1 1 1 2 4 2 2 2 2 2 2 2 2 1 3 3 2 2 2 3 3 3 3 1 1,rest A#3-11 A#3-7 C#4-25 A#3-46 B3-17 A#3-11 A#3-15 C#4+38 C#4-7 D#4-38 D4-47 D4-12 rest C4-36 C4-15 B3+34 C4-9 A#3-14 B3+45 A#3-40 C4-34 D4-36 G3-35 rest,0.119 0.110 0.168 0.150 0.288 0.225 0.173 0.494 0.293 0.251 0.180 0.294 0.355 0.477 0.236 0.252 0.220 0.220 0.251 0.247 0.231 0.263 0.284 0.380 0.260,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Someone_Like_You_seg032,SP AP ih t ih z ax n t ow v er SP,0.260416 0.432 0.2063616 0.042176 0.1892352 0.1023744 0.0476288 0.1895936 0.0221824 0.7682688 0.1147392 1.305216 1.0395904,1 1 1 1 2 3 2 1 1,rest rest B3+8 A#3-41 C4+8 A3+38 C4-48 C4-9 D4-2 B3-40 rest,0.260 0.432 0.206 0.042 0.292 0.259 0.883 0.265 0.780 0.260 1.040,0 0 0 0 0 0 0 0 1 1 0
Someone_Like_You_seg033,SP AP n eh v er m ay n d ay l f ay n d SP,1.0395904 0.581248 0.1641856 0.15456 0.0644992 0.1261312 0.105152 0.325056 0.0409344 0.0190464 0.28064 0.0697984 0.1565824 0.544448 0.0593792 0.0291712 0.280192,1 1 1 2 2 3 3 3 1,rest rest C#4+4 G#4-8 A#4-36 A4+40 A4-7 A#4-8 G#4+35 rest,1.040 0.581 0.164 0.219 0.231 0.385 0.507 0.103 0.530 0.280,0 0 0 0 0 0 0 0 1 0
Someone_Like_You_seg034,SP s ah m w ah n l ay k y uw ay w ih sh y uw n ah th ih ng b ah t dh ah b eh s SP,0.280192 0.1670784 0.1933312 0.059392 0.0574848 0.1932032 0.06912 0.1004928 0.3598976 0.2198016 0.079168 2.0595072 0.3915264 0.0697984 0.090624 0.1291776 0.0395904 0.1028608 0.1088512 0.1184768 0.1853568 0.1948672 0.2799744 0.0285696 0.3216512 0.0198016 0.144256 0.4057472 0.0808704 0.5170176 0.1550848 0.2730368,1 1 3 3 3 1 2 3 2 2 3 3 2 2 1,rest G4-41 G#4+16 G#4+36 G#4+37 rest F#4-3 G4-2 F#4-10 G4-12 G4-7 A4+16 G4+13 A#4-47 A4+49 F4-47 E4+33 A#4-14 G#4+42 G#4+49 rest,0.280 0.167 0.310 0.363 0.400 0.259 0.221 0.130 0.150 1.559 0.461 0.070 0.189 0.212 0.304 0.503 0.486 0.166 0.321 0.672 0.273,0 0 0 0 0 1 0 1 1 1 0 0 1 0 0 0 0 0 1 0 0
Someone_Like_You_seg035,SP AP f ao r SP,0.2730368 0.4239872 0.0748672 0.36576 0.1395712 0.1196288,1 1 1 2 1,rest rest rest A4+41 rest,0.273 0.424 0.075 0.505 0.120,0 0 0 0 0
Someone_Like_You_seg036,SP y uw t uw SP,0.1196288 0.2001792 1.7603968 0.1582336 0.5011456 0.2999936,1 1 2 1 1,rest F#4+4 G4-48 rest A#4+2 rest,0.120 0.200 1.660 0.258 0.501 0.300,0 0 0 1 0 0
Someone_Like_You_seg037,SP d ow n t f er g eh t m iy AP ay b ey g SP,0.2999936 0.0741504 0.2581504 0.0291712 0.0593792 0.107712 0.2516608 0.2082048 0.1813888 0.0499968 0.1686144 0.3511552 0.4361472 0.3148928 0.1989376 0.4510592 0.0593792 0.1000064,1 1 4 2 3 1 1 2 2 1,rest D5-49 D5-47 C#5+42 C#5+13 C#5+16 rest F5+43 C#5+49 rest,0.300 0.074 0.454 0.460 0.400 0.351 0.436 0.514 0.510 0.100,0 0 0 0 0 0 0 0 0 0
Someone_Like_You_seg038,SP AP ay l r ih m eh m b er y uw s eh d AP s ah m t ay m z ih t l ae s t s ih n l ah v SP,0.1000064 0.2974976 0.3047552 0.1175552 0.0999936 0.4000128 0.0826624 0.1777408 0.1697792 0.0243712 0.6185984 0.146624 0.3010304 0.2385024 0.7313024 0.0836608 0.226752 0.2090752 0.1117568 0.1593728 0.1593728 0.3104256 0.0697728 0.0881792 0.1212032 0.0499968 0.1680256 0.3632256 0.1395968 0.1500032 0.0532992 0.0768896 0.1291904 0.1163648 0.3440256 0.0593792 0.2179072,1 1 1 2 2 3 2 2 2 2 3 3 3 4 3 2 1,rest rest D5+42 C#5+41 C5+7 A#4-49 C#5-45 C5-11 C#5+48 E5-7 C#5-1 G#4+15 rest A#4+10 A#4-39 A#4+15 A4+44 rest F4-41 F4-15 rest,0.100 0.297 0.305 0.218 0.170 0.312 0.372 0.266 0.340 0.160 0.540 0.815 0.436 0.431 0.468 0.339 0.372 0.334 0.322 0.403 0.218,0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0
Someone_Like_You_seg039,SP b ah t s ah m t ay m z ih t AP hh er t s ih n SP,0.2179072 0.0598528 0.07328 0.1093888 0.1574784 0.1227136 0.119808 0.169792 0.35104 0.079168 0.0835584 0.1768576 0.0791552 0.4208512 0.0523904 0.2580224 0.1093632 0.16096 0.1494528 0.079104 0.0802816,1 1 3 3 3 2 2 3 2 1,rest F4+14 F4+14 F4-20 E4+9 E4+15 rest B3+12 A3+6 rest,0.218 0.060 0.340 0.412 0.514 0.256 0.473 0.528 0.229 0.080,0 0 0 0 0 0 0 0 0 0
Someone_Like_You_seg040,SP n s t eh d AP n ah th ih ng k ax m p eh r z n ow w ah r iy z n ow k eh r z r ih g r eh t s ae n m ih s t ey k s dh eh r m eh m ax r iy z m ey d AP hh uh w uh d hh ae v n ow n hh aw SP,0.0802816 0.1000064 0.169792 0.1374464 3.2823296 0.1395968 0.643392 0.1931904 0.1248512 0.1703936 0.1494272 0.0895744 0.1596416 0.0820224 0.1291648 0.099008 0.1812096 0.109376 0.1197824 0.095296 0.3349248 0.0895744 0.1906176 0.0791808 0.2312576 0.1093632 0.0757376 0.16384 0.1296 0.3724672 0.0791808 0.0791808 0.0593792 0.181248 0.082048 0.016896 0.1104256 0.1395712 0.065536 0.0566912 0.1173632 0.102592 0.0682496 0.1197696 0.11584 0.1224448 0.0961408 0.1560192 0.0293632 0.2 0.1035136 0.2353792 0.1412992 0.1457792 0.234432 0.1424384 0.097152 0.119808 0.1014016 0.2485888 0.0697856 0.5999744 0.1796096 0.2970496 0.042176 0.1822464 0.0593664 0.1252736 0.115328 0.1000192 0.0934912 0.2763008 0.0593792 0.1409792 0.6486016 0.4103424,1 3 2 2 2 3 3 4 2 2 3 2 4 3 3 3 3 4 3 2 2 3 2 2 2 3 3 3 1 1,rest C#4+8 A3+39 C#4+33 rest A#3-6 A3+47 F4-16 C#4-40 B3+15 A#3-44 A#3-39 F4-41 D4-14 C#4+37 D4+12 C#4+3 C#4+3 D4-46 C#4+33 D4+8 C#4+43 D4-44 C#4+41 rest A#3-36 A3+48 E4+16 A#3+43 A3+11 rest,0.080 0.407 1.852 1.569 0.837 0.295 0.399 0.310 0.506 0.424 0.270 0.416 0.293 0.590 0.280 0.316 0.277 0.304 0.404 0.539 0.287 0.377 0.318 0.318 0.780 0.339 0.367 0.309 0.477 0.649 0.410,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
